instance_id,ieee_case,row,column,matrix_value,absolute_matrix_value,sensitivity_mean,sensitivity_worst_case,candidate_status,selection_data_split
ieee14_eval_seed_14101_block_8x8,ieee14,5,3,47.13544440744873,47.13544440744873,0.004203660680282851,0.015990396513687766,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,5,4,-514.3880696550362,514.3880696550362,0.015391476538440653,0.04210699831275436,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,5,5,1051.7187633052015,1051.7187633052015,0.047380959745212524,0.13675979223859083,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,5,6,-182.3709565222029,182.3709565222029,0.009264476991176739,0.0434753537206092,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,5,7,-184.1556649710066,184.1556649710066,0.008646538567887245,0.03535402158315519,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,6,0,76.40640557701627,76.40640557701627,0.008331395982030858,0.03820185615960556,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,6,1,60.530797140840576,60.530797140840576,0.008452943789202508,0.053234816066869806,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,6,2,-376.45064423993335,376.45064423993335,0.018054139680496704,0.11537963834645994,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,6,3,254.78286778457084,254.78286778457084,0.013302832901533081,0.07818744360643848,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,6,4,-0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,6,5,-167.75707422526236,167.75707422526236,0.0011887633305818963,0.0036967709632597097,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,6,6,1311.4646153604624,1311.4646153604624,0.009853271191561324,0.044446255294498596,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,6,7,-728.1713663010114,728.1713663010114,0.00449512723210418,0.012722851258172132,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,7,0,73.67046303663473,73.67046303663473,0.009510993246724423,0.02456363739309076,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,7,1,-0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,7,2,221.79593435613523,221.79593435613523,0.012295823403807008,0.05896495359740473,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,7,3,-340.5543297917759,340.5543297917759,0.02069678523520297,0.08385202135216309,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,7,4,-137.7051366710197,137.7051366710197,0.0017734436542384277,0.0036211057798791516,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,7,5,-172.83889927271153,172.83889927271153,0.0010370190608790495,0.0036024247133315665,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,7,6,-742.2507345924876,742.2507345924876,0.004383640739678052,0.021238232311666928,candidate,training_only
ieee14_eval_seed_14101_block_8x8,ieee14,7,7,1220.4506162506823,1220.4506162506823,0.0074991169376337685,0.03625377851787885,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,0,0,-571.7776980403686,571.7776980403686,0.05510124065142806,0.12533608887416364,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,0,1,0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,0,2,0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,0,3,-156.44757411448694,156.44757411448694,0.014882518380422994,0.03322758967697897,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,0,4,288.16311451690643,288.16311451690643,0.021925318855934288,0.05959175732638696,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,0,5,-128.21817464510707,128.21817464510707,0.011790630292338082,0.02817658321002583,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,0,6,0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,0,7,-13.297302580224018,13.297302580224018,0.0012949224800901874,0.003192295912948677,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,1,0,1080.0260313545589,1080.0260313545589,0.07484680494738329,0.33553102503867027,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,1,1,-170.64203445604767,170.64203445604767,0.022506071346128968,0.10402922207098848,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,1,2,-184.11620682487538,184.11620682487538,0.03405145387701815,0.10488536831281395,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,1,3,-185.8603581575341,185.8603581575341,0.03080153182277798,0.06713406233980736,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,1,4,-218.19943269129433,218.19943269129433,0.025289490610907274,0.07722207166746806,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,1,5,328.2375916787767,328.2375916787767,0.04704274246004147,0.14037083049290042,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,1,6,-40.83638497703603,40.83638497703603,0.006912386340810334,0.0342360481794955,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,1,7,-47.32638276119203,47.32638276119203,0.007359762492232055,0.024593608444676236,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,2,0,-172.72535004963723,172.72535004963723,0.025222613652160275,0.0764957327375634,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,2,1,-176.11353598518753,176.11353598518753,0.032414886393135015,0.14680908178218485,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,2,2,1327.002476237386,1327.002476237386,0.0733495793598848,0.21338018586843152,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,2,3,-737.1350430434914,737.1350430434914,0.05071824914100354,0.19123230603949798,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,2,4,0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,2,5,-73.59271822768156,73.59271822768156,0.002148028691687789,0.007440469705570123,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,2,6,332.5002556063472,332.5002556063472,0.010593880029848938,0.03788187746282386,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,2,7,-256.6093135336604,256.6093135336604,0.0074184311743574725,0.02132357863024676,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,3,0,-178.39198822900713,178.39198822900713,0.019872246005087593,0.057143696702775706,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,3,1,0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,3,2,-753.223090056497,753.223090056497,0.03882242486897165,0.18209181343891848,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,3,3,1230.1131208165468,1230.1131208165468,0.056390332981104414,0.20982929887629473,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,3,4,-56.14759773208074,56.14759773208074,0.0013622987475886792,0.0046717432196156355,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,3,5,-68.72582546270183,68.72582546270183,0.0016894435468775557,0.007119264165808315,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,3,6,-207.39141224210576,207.39141224210576,0.005687227940855822,0.023563075061019432,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,3,7,329.38085056202476,329.38085056202476,0.008224268739823666,0.027215111450727546,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,4,0,132.55810159995636,132.55810159995636,0.016079299573904526,0.050141445413690075,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,4,1,-0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,4,2,-0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,4,3,13.55669771325595,13.55669771325595,0.000896686228052,0.003981690268130754,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,4,4,688.1270359776825,688.1270359776825,0.00995698375924548,0.027562215827589696,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,4,5,-553.0578052993286,553.0578052993286,0.01692300408725931,0.04064034709742293,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,4,6,0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,4,7,-153.45409147156656,153.45409147156656,0.004501149960689109,0.011413771446518806,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,5,0,-339.1047144528229,339.1047144528229,0.04163700080477395,0.12785243051559803,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,5,1,17.9447894990666,17.9447894990666,0.0030717867987058644,0.011959585299155015,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,5,2,41.521028775030366,41.521028775030366,0.003963751157696064,0.011268005811361302,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,5,3,48.24959506520599,48.24959506520599,0.003807803498966372,0.014169674400263895,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,5,4,-508.65962716149244,508.65962716149244,0.016512597528102836,0.05328027956542991,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,5,5,1041.7848502455663,1041.7848502455663,0.052954500378237374,0.1393428890950499,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,5,6,-181.08029892876135,181.08029892876135,0.00990715739732825,0.04418159412236622,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,5,7,-182.30408852982868,182.30408852982868,0.009123393810333833,0.027577897122065487,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,6,0,76.08368350932722,76.08368350932722,0.009837185174943718,0.03552347809987284,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,6,1,62.63580957684927,62.63580957684927,0.010621958081808412,0.06504685475235936,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,6,2,-386.48895415145194,386.48895415145194,0.021045112827968726,0.10488232049679694,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,6,3,261.61508117861797,261.61508117861797,0.015637366244740096,0.06917426681970314,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,6,4,-0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,6,5,-167.07035504428902,167.07035504428902,0.0013861127707942426,0.0033961706087263163,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,6,6,1315.0271829686076,1315.0271829686076,0.010803425700950223,0.04043857942128674,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,6,7,-723.0306315859874,723.0306315859874,0.004745005127003548,0.011362362862327028,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,7,0,71.05205622714229,71.05205622714229,0.007805173356151046,0.020619806698874348,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,7,1,-0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,7,2,210.8684400012644,210.8684400012644,0.009793944196565442,0.058090476672235596,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,7,3,-327.1906089854753,327.1906089854753,0.016536705492347203,0.07990860509127806,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,7,4,-137.0250343428009,137.0250343428009,0.0016245877819387178,0.005600876443764781,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,7,5,-172.55146857083727,172.55146857083727,0.0011556932781381585,0.004828271101352888,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,7,6,-740.8031300428033,740.8031300428033,0.004482658848012089,0.019947705843609723,candidate,training_only
ieee14_eval_seed_14102_block_8x8,ieee14,7,7,1208.5444190985907,1208.5444190985907,0.007471170305147508,0.022879896667878416,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,0,0,-576.1079300603311,576.1079300603311,0.05330098956792712,0.20783565259753692,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,0,1,0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,0,2,0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,0,3,-158.31001196423972,158.31001196423972,0.017887177097388025,0.05148347403885868,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,0,4,282.6770094606451,282.6770094606451,0.019950659809405046,0.05758457114978914,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,0,5,-131.74751281731164,131.74751281731164,0.008626901310129515,0.02828727634148505,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,0,6,0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,0,7,-13.98919298691419,13.98919298691419,0.0015681547642538351,0.006440782107952881,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,1,0,1094.0535117703782,1094.0535117703782,0.11496016874450926,0.34980707047956505,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,1,1,-172.7049144741709,172.7049144741709,0.03657850146943711,0.13286359914700427,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,1,2,-185.57677817857592,185.57677817857592,0.04147281233042448,0.10437317189067125,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,1,3,-189.9766471819899,189.9766471819899,0.039068841830504346,0.09082353812931512,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,1,4,-216.90696431270152,216.90696431270152,0.023238033957539025,0.07873000562825581,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,1,5,339.03508649747766,339.03508649747766,0.034990626471094605,0.1350238608577654,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,1,6,-41.389940432704975,41.389940432704975,0.007741495973237295,0.024937376364281297,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,1,7,-47.4126839965711,47.4126839965711,0.008466512280801105,0.046315929201405176,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,2,0,-174.2095408325031,174.2095408325031,0.02366593249107327,0.0821047542111934,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,2,1,-176.99751061539445,176.99751061539445,0.02598269938979898,0.14722830213537924,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,2,2,1340.5111812496186,1340.5111812496186,0.06335021796874529,0.2478748410479617,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,2,3,-746.2746778330652,746.2746778330652,0.048093034850770856,0.24727802140685623,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,2,4,0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,2,5,-73.35564010240319,73.35564010240319,0.0015249900814127385,0.008012164064549864,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,2,6,334.49829038973195,334.49829038973195,0.011634512632810106,0.03376208891369991,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,2,7,-254.28131261145847,254.28131261145847,0.008533083621649154,0.04145400538445483,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,3,0,-182.11670237370285,182.11670237370285,0.018416235563894195,0.07091921525819837,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,3,1,0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,3,2,-761.1746137000587,761.1746137000587,0.040335247977024834,0.23531281647624006,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,3,3,1245.9758713461877,1245.9758713461877,0.047719357051390514,0.17519036870876883,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,3,4,-56.21556821902438,56.21556821902438,0.0011307623282363194,0.005344627047755544,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,3,5,-69.90586243729351,69.90586243729351,0.00127964807033484,0.007243365537580744,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,3,6,-212.1092711357981,212.1092711357981,0.0064901416369372526,0.021291936487699233,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,3,7,336.1207706925418,336.1207706925418,0.00972327342026171,0.05479308431787197,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,4,0,137.45427258995437,137.45427258995437,0.014198316549123843,0.05039146607821745,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,4,1,-0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,4,2,-0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,4,3,14.438613724716443,14.438613724716443,0.0008096027511247598,0.00415017998907579,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,4,4,682.1515719867208,682.1515719867208,0.008907016697980047,0.028078800863315417,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,4,5,-552.1893606479676,552.1893606479676,0.0126654063529279,0.040693070372462406,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,4,6,0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,4,7,-153.3824057733033,153.3824057733033,0.005248079435986883,0.021999574118313384,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,5,0,-337.21512364395926,337.21512364395926,0.03175598410904805,0.10002835924782938,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,5,1,16.233533124928744,16.233533124928744,0.0017788858799731866,0.008908533734927952,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,5,2,42.04211679290734,42.04211679290734,0.003401586302307998,0.011695567290470572,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,5,3,48.93587718168594,48.93587718168594,0.0034727475826625,0.011755997739086465,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,5,4,-514.7170551231636,514.7170551231636,0.014852653036685518,0.047063982582483864,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,5,5,1056.9274568801316,1056.9274568801316,0.037034889664340244,0.1355734638625979,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,5,6,-182.69802713169705,182.69802713169705,0.010982110842108856,0.03181585133886391,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,5,7,-184.06337555013144,184.06337555013144,0.01049913069739085,0.05205761582596934,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,6,0,76.53310438298764,76.53310438298764,0.008193363562544584,0.02691727176715079,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,6,1,60.56015918830942,60.56015918830942,0.008247121646859347,0.03974299111603673,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,6,2,-383.3579616620645,383.3579616620645,0.018295639613082827,0.11529814143374201,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,6,3,262.4504253851593,262.4504253851593,0.012972414442837464,0.07874436935129535,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,6,4,-0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,6,5,-166.97679367302234,166.97679367302234,0.000991772709814189,0.00459742133539364,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,6,6,1297.832793965359,1297.832793965359,0.011201447493316124,0.02577876413170847,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,6,7,-723.0459023626928,723.0459023626928,0.005492744871144963,0.023325273300679822,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,7,0,72.93389655420489,72.93389655420489,0.010641469830493482,0.057142702951076874,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,7,1,-0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,7,2,215.45145165039526,215.45145165039526,0.013270950541102089,0.12120775007213852,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,7,3,-332.5917565349825,332.5917565349825,0.022505218364555653,0.17405227125468503,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,7,4,-138.97632555667965,138.97632555667965,0.00202138106052366,0.010096829197547225,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,7,5,-174.55566951928617,174.55566951928617,0.0009970702767054995,0.005656285443652822,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,7,6,-749.3669282905291,749.3669282905291,0.005004734594297597,0.020512538660910948,candidate,training_only
ieee14_eval_seed_14103_block_8x8,ieee14,7,7,1237.8202989939928,1237.8202989939928,0.008828248399761087,0.05229054914875476,candidate,training_only
ieee14_eval_seed_14104_block_8x8,ieee14,0,0,-576.4776587315185,576.4776587315185,0.03957706033663382,0.12494777517194541,candidate,training_only
ieee14_eval_seed_14104_block_8x8,ieee14,0,1,0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14104_block_8x8,ieee14,0,2,0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14104_block_8x8,ieee14,0,3,-155.99392053750148,155.99392053750148,0.016701044468081752,0.04135598862733807,candidate,training_only
ieee14_eval_seed_14104_block_8x8,ieee14,0,4,283.15142508524116,283.15142508524116,0.025390992532944093,0.05636024438621445,candidate,training_only
ieee14_eval_seed_14104_block_8x8,ieee14,0,5,-128.33066519088084,128.33066519088084,0.011858254433302079,0.029665796529027746,candidate,training_only
ieee14_eval_seed_14104_block_8x8,ieee14,0,6,0.0,0.0,0.0,0.0,zero,training_only
ieee14_eval_seed_14104_block_8x8,ieee14,0,7,-14.353361242134238,14.353361242134238,0.0016084587135722277,0.006558960225150197,candidate,training_only
ieee14_eval_seed_14104_block_8x8,ieee14,1,0,1090.6636686265058,1090.6636686265058,0.08625742575763158,0.26916645133361733,candidate,training_only
