instance_id,ieee_case,residual_seed,split,residual_fingerprint,residual_norm,residual_file,generation_source,generation_status,failure_reason
ieee14_eval_seed_14101_block_8x8,ieee14,1401003,training,04fe4319cbb2822ab143e23be52785f4cccba9a33a7c163d6d47b7b8a928d131,17.66311620431952,residual_banks/ieee14_eval_seed_14101_block_8x8/training_seed_1401003.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,1401004,training,270025e80b25abb96c34b62e716e8d445d3a27acebb3895cc371637045b9405d,17.84171188880973,residual_banks/ieee14_eval_seed_14101_block_8x8/training_seed_1401004.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,1401005,training,1efb5d70c3f96bb427475f7ca0d9332cae67a6721c804a3034cacf7591ac7fa7,11.948712367155535,residual_banks/ieee14_eval_seed_14101_block_8x8/training_seed_1401005.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,1401006,training,308042b3458b17ec630fa759c5f99359da35e865ef9b7f94f24f42d35aa69c5b,14.113567471575575,residual_banks/ieee14_eval_seed_14101_block_8x8/training_seed_1401006.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,1401007,training,c055c8d40504254869c368dd6bc2f8ebaca9e0084f4e48e81e1fe55d07535dfc,18.831302697851587,residual_banks/ieee14_eval_seed_14101_block_8x8/training_seed_1401007.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,1401008,training,bcbede21acb3b1179d72deade032d4723bfca7333c50f2a069a5991cc12520ad,14.890100147937476,residual_banks/ieee14_eval_seed_14101_block_8x8/training_seed_1401008.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,1401009,training,1c0ec038bc55e6159ad54ecefe7a99410187c1246a8a016d8fba7ec1d9d76721,9.642001311565252,residual_banks/ieee14_eval_seed_14101_block_8x8/training_seed_1401009.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,1401010,training,08f43927d94bb1305ff8887626120c7f98161456baf0f2a9e440a1d8f2cf2c35,15.16177333172867,residual_banks/ieee14_eval_seed_14101_block_8x8/training_seed_1401010.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,1401011,training,4594b76af0c7e048f7b15ec7f7f93725a9931205ee9288f2854c0242fe9b3c74,27.896347435447044,residual_banks/ieee14_eval_seed_14101_block_8x8/training_seed_1401011.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,1401012,training,2126f83b322be60013fe2765d691ba8269e00a5d45f7f972d9b6d5de09f25d73,23.956995656873154,residual_banks/ieee14_eval_seed_14101_block_8x8/training_seed_1401012.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,1401013,training,ca529ac9dba38806612071829a4e4d33a383fdfd89c4b5ed9a61d1b4b348344c,17.9724050365082,residual_banks/ieee14_eval_seed_14101_block_8x8/training_seed_1401013.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,1401014,training,8d31bf9ba28c0f2d12a1abed059dbb37e9fdc774951edba6ca36e92eb34bf6f6,9.48027939636812,residual_banks/ieee14_eval_seed_14101_block_8x8/training_seed_1401014.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,1401015,training,93f452cbb0b767035d2ef0a6abdb29a344e2a2505ca79e4c3f02a953ecca0740,30.01217610809127,residual_banks/ieee14_eval_seed_14101_block_8x8/training_seed_1401015.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,1401016,training,82b35e058ab3311cd41429f8635952d77a92ba4f06ee27664577f7015b4aa656,17.40417532204508,residual_banks/ieee14_eval_seed_14101_block_8x8/training_seed_1401016.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,1401017,training,a56291086127b2c9e5ece9a26eb18707d2164e8cbefe91c187d7151cb81115c1,19.84398466465962,residual_banks/ieee14_eval_seed_14101_block_8x8/training_seed_1401017.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,1401018,training,7575b0aa99e26b93ad61a7c8d118204f3611ad4c541509a456b8991faf489818,23.014119122812385,residual_banks/ieee14_eval_seed_14101_block_8x8/training_seed_1401018.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,1401019,training,8fd5eb9292b86ece5345e861fd6b1e43f1a115c5df2671d09886921caf33c53f,35.53797151377153,residual_banks/ieee14_eval_seed_14101_block_8x8/training_seed_1401019.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412000,held_out,58fcadff4ad985376b0475c5599ef6533599d786291d0fd76cd6fbcd378182af,16.975024892883503,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412000.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412001,held_out,37e1a31a6f4bf80a66d4d625e2539db54e7ba97821829f854fd3c1ad4fdab1b0,13.95582106159279,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412001.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412002,held_out,3e22e19fc0f38122f3656edf1dd39d5d2a96693c24fcc116545e415b7dc37998,18.26704080357529,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412002.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412003,held_out,73d726c6ffd8112a4726999920054c6fe60cd04e262fa1542e8c73b6160c7b96,13.933256893255228,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412003.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412004,held_out,82936244971daa75c0da0f2d3f72887fa3518871a708634ca587e70c5e275798,17.241349112176334,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412004.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412005,held_out,70d15c605be3ae8737dc3e0f7120c2049debc079f47e1a02b866ccd6c09fc170,9.133305248701571,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412005.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412006,held_out,60c1763de049800841b42e2e9b7e1da46b3ecd178da51fcdefd49df1c4c7d024,10.662888972049254,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412006.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412007,held_out,b62b31894c9977cef9b50be14cc0cab57ea80204cc00c219e25f059f0debfc1d,19.352673384790197,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412007.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412008,held_out,66d417217d38cd65c01fe94aed29a4e03a15a07161be2d50ea4dc3161603f217,23.90725762001223,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412008.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412009,held_out,01c3e08322c1619be08a930776b1d8354c9761c3bddb108a45b9eef4a4723f0b,23.34446326009311,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412009.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412010,held_out,49c65dc64d998186a2f4e8f956db76d4683d06d9750df553b290dd624f757ba6,13.415914925964401,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412010.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412011,held_out,f4c8cee09163d073beb0d64fae008a6f1d4748754828c1006716d4b42de276f8,17.31478045378846,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412011.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412012,held_out,93e6a6530f6b87a0fa799085659a21bf7f5993e85a897efd9c27a2def10f0a96,19.08259625133397,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412012.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412013,held_out,c61cb393470dea73711bafb0891f95b853d4f8acc893762ab585322f602c5243,14.381087146653977,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412013.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412014,held_out,495b59fe22f45d299a2667f485e935fd34bf90f4f599c88b4a3de2af654b7336,21.479972598812626,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412014.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412015,held_out,5306eb56bb024e452ae19f87af30b93ed8c956b70180d8c1d57bd3dd2f4e6043,12.666469613721342,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412015.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412016,held_out,584e6f210f9c340dd13c919dc1864e5d33824367b77ce2d80d3fd1b7f2ad20b9,26.099310873412872,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412016.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412017,held_out,c3341e10f737e30bfd8bc567228b8330228e5d8f5d6a57daf257f55d0c1dfafb,19.37101195112438,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412017.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412018,held_out,7e9bac1b9ad6135dcfc1d63ef44c882515039d118aab7bed0e287acf7a879e13,16.5048879356608,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412018.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1412019,held_out,da8290ff32dc725fc335a7de0fa7b878436a1636a06fbaadec4b798ee0d9fea5,19.357148808605746,residual_banks/ieee14_eval_seed_14102_block_8x8/held_out_seed_1412019.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411000,training,464cbd8fff6bb744a307fb7e1b6b56069f4c117beb8c23720a9d975398ed698a,12.050854699637515,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411000.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411001,training,62379312c3b05f469585cfd364678fecf2a341505b048b92d6cdfe59dd64e82a,19.21212767410216,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411001.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411002,training,8d8b7ac5b23a7ecb4ce2f08ab65301c690492a446745559f1d33457c344b16a9,13.339874126105995,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411002.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411003,training,22d8e1b934a7ec84f2ad36fe61c32e58e520255862d408541246323e31986348,6.773315179629304,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411003.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411004,training,4c19eda0b3802dbbb26372c6fdafd8530a0f0dbf97e9bc5f5a30148f5463f5ca,10.87466126176696,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411004.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411005,training,1ba39611a86a8b0e7d9759ec8f244742d2a0aaee7caa62e4e00fcdc10197c120,13.603263100709247,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411005.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411006,training,dab9a10cc50f7d7900e27cd2fe0326815424a4aa26447e2f6197723df608302d,26.729101340880526,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411006.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411007,training,8c54dd99c416cdb2f6f0d1a308236f346d7165ac142cbe77444f92c4f83c6184,5.895328299725031,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411007.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411008,training,c0125408649d7afa2ee1408d5572a1588610cef6fd69ec5c73139b05d473a668,13.450853559672707,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411008.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411009,training,43098e851868970c7ad72b6e275216947dc691bc4e3c228c39077788b25eff62,20.46200511034085,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411009.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411010,training,5c8029a7b0ce810f3cb0069aeb207d5e1d02b55f5177f21037d79e2b7b4613a0,11.32669936992747,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411010.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411011,training,fe6c8b88f17729d999d73228d48661c9e1c8979e77baf55d8bdd9f3f2eb99783,10.847431448286125,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411011.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411012,training,231a57dabe83393600044386b0875eeb7120b6794574104c048e6fc6e3854475,30.436466272261143,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411012.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411013,training,e94f3456a424fada60b3511e6d375c31099f7ce5fb509a06876980ead31ab4a7,16.574325370207944,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411013.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411014,training,361f76a3c0b037e63368a364d4f6dc5a913f881e54544fa7664b97d90a53442c,16.619203414024557,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411014.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411015,training,513362a4d962a814a9d0b6b26185f7400296eab40fbb4bf4d2388d1e1ba878e6,8.925378972632256,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411015.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411016,training,0d3c9f3a18627e972dae3f1f1eeff1875c8d1800961ecb10de86c99eba9db32d,15.652882420729595,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411016.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411017,training,b77cbe3458f00946b953cee1eb294e6941ddfa4f23ed9f25c390421179d8a967,17.685291968122062,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411017.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411018,training,9a116a789bb97995b295238a4757db9e069556f26a12f5605c3baa7283783f5a,9.825537905134869,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411018.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14102_block_8x8,ieee14,1411019,training,90bf9b3505123987ed80b5fa1c3f1b43b7d8e05b61de3360ef07efb545325b86,15.250298694997191,residual_banks/ieee14_eval_seed_14102_block_8x8/training_seed_1411019.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14103_block_8x8,ieee14,1422000,held_out,4189bf4ec8e63391c3251f2b07e4266c713df71b16245c4354d3501981837790,17.528694086055662,residual_banks/ieee14_eval_seed_14103_block_8x8/held_out_seed_1422000.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14103_block_8x8,ieee14,1422001,held_out,59a8507c6a0eeaf7431f10f04baea66ecfb19fb483cb28eca7cc36e9e1e9169a,14.24082634753252,residual_banks/ieee14_eval_seed_14103_block_8x8/held_out_seed_1422001.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14103_block_8x8,ieee14,1422002,held_out,2d74e1f8178c609db99dd5bbd36127959344f0e3900c510bfcbc3544e5f7f8af,9.809167366335455,residual_banks/ieee14_eval_seed_14103_block_8x8/held_out_seed_1422002.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14103_block_8x8,ieee14,1422003,held_out,eeedee0d7e25501d2cc430e481994cd603db1d6d4752227209ec068bfc2e3948,15.758117193109337,residual_banks/ieee14_eval_seed_14103_block_8x8/held_out_seed_1422003.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14103_block_8x8,ieee14,1422004,held_out,77688f1aae5931cc6f66f12cc9fdd15ac09f80e571e80d6a9cd144ca58287c0a,21.463303663706387,residual_banks/ieee14_eval_seed_14103_block_8x8/held_out_seed_1422004.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14103_block_8x8,ieee14,1422005,held_out,b67c02d8a76578f1d227941181de436719faaec0e4953780a2457c437485e16d,11.390098644927948,residual_banks/ieee14_eval_seed_14103_block_8x8/held_out_seed_1422005.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14103_block_8x8,ieee14,1422006,held_out,e4091c82e88ff0796448e24c94fcc3422132e3e17fe37bf6e1b5eb5fe65b5bc7,19.887332585463597,residual_banks/ieee14_eval_seed_14103_block_8x8/held_out_seed_1422006.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14103_block_8x8,ieee14,1422007,held_out,8873d17330b942eee69f6442f763c067a314fbdf0bc04bd3f043b310a00f3482,20.20801370418903,residual_banks/ieee14_eval_seed_14103_block_8x8/held_out_seed_1422007.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14103_block_8x8,ieee14,1422008,held_out,641dce483e61f7e9e30e5d6f9e3692e252dfe64b9239b5e56cd9fbd92dc5d4d5,25.115084946723854,residual_banks/ieee14_eval_seed_14103_block_8x8/held_out_seed_1422008.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14103_block_8x8,ieee14,1422009,held_out,b3fe6a5f40dc8cad3bcac8817a9d1ea458a0466d7a2c1e2a53e9174281ec722d,18.418900140608233,residual_banks/ieee14_eval_seed_14103_block_8x8/held_out_seed_1422009.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14103_block_8x8,ieee14,1422010,held_out,ee707986aa8cb1280feea607fe26a47365288a1598af5cc6cd96835a8a407d14,14.991022893697073,residual_banks/ieee14_eval_seed_14103_block_8x8/held_out_seed_1422010.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14103_block_8x8,ieee14,1422011,held_out,2d8a3b69958db3656a0894c365c15a1cf1e7da9885982f637c593f70633952d2,18.309448520428564,residual_banks/ieee14_eval_seed_14103_block_8x8/held_out_seed_1422011.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14103_block_8x8,ieee14,1422012,held_out,47edd331560d1b7f8d7d2d38dabb2e7a0755863fd778c18e56ebf0df12490a64,3.51904763828714,residual_banks/ieee14_eval_seed_14103_block_8x8/held_out_seed_1422012.npy,ieee14_pypower_ac_weighted_jacobian,completed,
ieee14_eval_seed_14103_block_8x8,ieee14,1422013,held_out,5871b7a2bfa0cff4fbabcd2ce6b2ce526c8afdc36c71e5d56638a8fa268f5c90,21.433297973415346,residual_banks/ieee14_eval_seed_14103_block_8x8/held_out_seed_1422013.npy,ieee14_pypower_ac_weighted_jacobian,completed,
